transaction_id,description,amount,date,category
7041,School Fee UPI TXN6117 72916 AUTH,1168.76,2024-10-23,Education
4420,Tata Power IMPS TXN9030 71335,3065.86,2024-04-08,Bills & Utilities
1957,BPCL IMPS TXN7018,430.41,2024-09-03,Fuel
1646,shell neft txn8159 22657 AUTH,3456.2,2024-09-11,Fuel
8967,account transfer imps txn3875 49546,4973.06,2024-03-06,Transfers
6309,IRCTC NEFT TXN6562 AUTH,1502.49,2024-10-12,Travel
8058,POLICYBAZAAR IMPS TXN9771,1985.39,2024-05-01,Insurance
3843,BookMyShow UPI TXN4465,1753.21,2024-01-11,Entertainment
8912,IMPS POS TXN3529 81968 TRANS,2020.44,2024-07-23,Transfers
2571,AJIO IMPS TXN5524 POS,2082.33,2024-04-17,Shopping
773,SWIGGY NEFT TXN7037,296.47,2024-03-25,Food & Dining
165,Dominos NEFT TXN7117 85402,3944.56,2024-01-12,Food & Dining
2283,BPCL UPI TXN5207 47237,4508.65,2024-06-27,Fuel
1329,SPENCER'S NEFT TXN3524,4524.07,2024-03-02,Groceries
506,Subway UPI TXN9652,1257.6,2024-10-10,Food & Dining
2126,Shell IMPS TXN7121 AUTH,3403.71,2024-02-03,Fuel
426,starbucks imps txn3894 46859,258.81,2024-08-01,Food & Dining
616,zomato imps txn6268 27655,628.64,2024-08-10,Food & Dining
7951,Landlord IMPS TXN2015 81975 UPI,1264.93,2024-08-02,Rent
1451,nature's basket card txn9115 33213,823.32,2024-07-21,Groceries
2766,AJIO CARD TXN9977 99255,401.68,2024-09-02,Shopping
1055,Spencer's POS TXN1687 84643 POS,2925.88,2024-10-23,Groceries
6267,MAKEMYTRIP NEFT TXN3971 51286 NEFT,2732.54,2024-04-20,Travel
8806,Money Sent IMPS TXN3812,1963.15,2024-10-07,Transfers
8709,LIC NEFT TXN2709 27287 POS,2669.08,2024-07-03,Insurance
2285,IOCL PUMP UPI TXN5383,1036.76,2024-07-31,Fuel
659,Subway UPI TXN6361 60599 POS,3293.9,2024-03-30,Food & Dining
2030,iocl pump neft txn5266,1150.49,2024-02-06,Fuel
5851,air india neft txn6671 TXN,2920.99,2024-09-15,Travel
6527,unacademy card txn3613 67796 IMPS,3595.02,2024-01-12,Education
8412,bajaj allianz imps txn4299,4492.66,2024-01-02,Insurance
7892,RENT PAYMENT UPI TXN5122 TRANS,1811.02,2024-10-06,Rent
3117,H&M POS TXN8346,378.43,2024-01-22,Shopping
4344,ELECTRICITY BOARD CARD TXN6093,3383.94,2024-01-17,Bills & Utilities
9394,IMPS IMPS TXN1167,2713.38,2024-07-13,Transfers
5461,CureFit IMPS TXN3400 40140,1852.33,2024-06-17,Healthcare
8050,LIC UPI TXN4400 98490 IMPS,3866.43,2024-01-26,Insurance
196,Swiggy POS TXN7254,1486.67,2024-03-13,Food & Dining
2838,Amazon CARD TXN9934 12453 AUTH,1221.41,2024-08-04,Shopping
8677,ICICI PRUDENTIAL POS TXN6492,3690.36,2024-05-22,Insurance
7155,School Fee POS TXN6137,2156.48,2024-07-21,Education
1139,Nature's Basket CARD TXN5782 AUTH,571.3,2024-09-02,Groceries
4871,1mg pos txn3301 61264 POS,104.2,2024-04-13,Healthcare
7163,Coursera IMPS TXN8950 34534,2657.88,2024-03-02,Education
1305,BIG BAZAAR CARD TXN1093 91459,2393.69,2024-10-04,Groceries
7615,rent payment imps txn7304 13090 TRANS,3242.58,2024-07-30,Rent
4472,Tata Power NEFT TXN8551,1110.59,2024-08-21,Bills & Utilities
8361,PolicyBazaar IMPS TXN3194 NEFT,3268.23,2024-04-26,Insurance
9029,IMPS CARD TXN9077 28325 POS,282.22,2024-04-09,Transfers
4084,Airtel NEFT TXN5156,3549.98,2024-06-14,Bills & Utilities
4379,paytm recharge neft txn6302 85295,2951.62,2024-05-02,Bills & Utilities
8192,BAJAJ ALLIANZ POS TXN3359 68630,3126.76,2024-05-17,Insurance
6826,Byjus POS TXN1661 91671 TXN,3957.6,2024-01-22,Education
2505,H&M CARD TXN2860,1723.16,2024-06-11,Shopping
6396,RedBus UPI TXN2905 POS,2984.11,2024-05-24,Travel
1363,BIG BAZAAR IMPS TXN5034,3694.66,2024-03-19,Groceries
6684,UNACADEMY CARD TXN1871,589.74,2024-09-15,Education
5858,Uber UPI TXN9989 50698,2570.36,2024-03-02,Travel
640,STARBUCKS NEFT TXN1056 28165 AUTH,3166.44,2024-04-10,Food & Dining
7634,LANDLORD IMPS TXN9933,2485.14,2024-04-27,Rent
9293,MONEY SENT UPI TXN3417 54600,134.21,2024-05-28,Transfers
8055,BAJAJ ALLIANZ UPI TXN6119 75923 TXN,2935.04,2024-01-30,Insurance
6150,makemytrip neft txn1666 42176,3946.33,2024-04-18,Travel
7081,byjus imps txn1807,4074.09,2024-05-05,Education
9196,IMPS POS TXN4317 61323 IMPS,2864.39,2024-08-22,Transfers
6422,unacademy upi txn9084,2412.74,2024-05-29,Education
680,KFC NEFT TXN2563,4711.22,2024-09-13,Food & Dining
6859,Byjus POS TXN2943,4229.64,2024-01-23,Education
1472,DMart NEFT TXN2088,2396.67,2024-06-08,Groceries
5918,MakeMyTrip NEFT TXN3610 66953,2916.21,2024-10-15,Travel
6916,Udemy CARD TXN7473 UPI,1505.33,2024-03-04,Education
3128,ZARA IMPS TXN9941,1217.24,2024-01-21,Shopping
3884,Hotstar POS TXN6825 IMPS,4090.54,2024-06-12,Entertainment
7457,pg fee card txn5285 IMPS,287.92,2024-03-04,Rent
6290,MakeMyTrip POS TXN6358,785.16,2024-08-07,Travel
6842,BYJUS NEFT TXN9804 11997,2556.1,2024-06-10,Education
2412,amazn pos txn9191 80141,2422.18,2024-05-02,Shopping
8026,PolicyBazaar UPI TXN6301,2293.65,2024-08-25,Insurance
2097,Shell CARD TXN8677 26543,2513.28,2024-05-21,Fuel
1509,Spencer's CARD TXN8178 14683 NEFT,377.96,2024-02-06,Groceries
4573,Airtel IMPS TXN7065 58435 NEFT,451.77,2024-05-04,Bills & Utilities
2208,IndianOil NEFT TXN4595,2331.78,2024-10-22,Fuel
4886,APOLLO PHARMACY UPI TXN1417 51173,1138.27,2024-08-11,Healthcare
790,Subway NEFT TXN9323 37695,3613.03,2024-10-23,Food & Dining
7604,Flat Rent UPI TXN5954 UPI,3915.8,2024-02-24,Rent
8590,icici prudential imps txn3745 UPI,4175.57,2024-05-27,Insurance
4198,Water Bill POS TXN1551 62060,4982.46,2024-04-24,Bills & Utilities
5150,MedPlus CARD TXN4681 73967,4705.03,2024-07-27,Healthcare
1482,Reliance Fresh POS TXN4752,496.26,2024-10-12,Groceries
9163,ACCOUNT TRANSFER CARD TXN9464 TXN,183.81,2024-04-04,Transfers
5040,Apollo Pharmacy CARD TXN7942 44720 UPI,3626.01,2024-01-31,Healthcare
7412,PG Fee NEFT TXN7351 95112,1097.09,2024-03-18,Rent
620,DOMINOS UPI TXN6790,4326.48,2024-06-17,Food & Dining
4705,Airtel CARD TXN8986,3531.63,2024-08-20,Bills & Utilities
4958,Fortis Hospital POS TXN2757 54143,4631.92,2024-08-06,Healthcare
1538,more supermarket neft txn9523 90891,223.93,2024-03-27,Groceries
5057,CureFit IMPS TXN8637 NEFT,3836.84,2024-04-07,Healthcare
9491,IMPS CARD TXN5010 POS,2689.03,2024-10-19,Transfers
6586,coursera imps txn1572 TXN,3282.57,2024-01-05,Education
1438,Reliance Fresh NEFT TXN6764 78203,4658.76,2024-09-26,Groceries
8423,ICICI Prudential UPI TXN6981 20585 POS,4452.19,2024-09-11,Insurance
6338,makemytrip neft txn6504 35888 POS,1293.07,2024-01-25,Travel
8013,LIC POS TXN9222 AUTH,3685.27,2024-03-26,Insurance
7302,LANDLORD UPI TXN3090 UPI,877.17,2024-02-05,Rent
4645,Electricity Board IMPS TXN7153 62706,3264.13,2024-10-15,Bills & Utilities
5019,MEDPLUS POS TXN4418 88670 IMPS,2502.08,2024-08-25,Healthcare
2476,flipkart upi txn1426 89753 IMPS,275.27,2024-08-29,Shopping
1737,HP GAS POS TXN1079 TRANS,2606.16,2024-02-25,Fuel
2044,bpcl pos txn3137 TXN,1716.65,2024-06-05,Fuel
1444,Big Bazaar UPI TXN8398 IMPS,4825.63,2024-07-24,Groceries
7841,Flat Rent CARD TXN1621 93785,3346.24,2024-08-28,Rent
7340,PG Fee POS TXN3869,1490.31,2024-08-16,Rent
6372,UBER UPI TXN9115 45914,3475.74,2024-07-31,Travel
3798,SPOTIFY IMPS TXN5826 35834,2230.38,2024-09-08,Entertainment
2239,Shell IMPS TXN2629 48751,340.26,2024-03-09,Fuel
4256,Water Bill POS TXN2446 93189,875.56,2024-09-06,Bills & Utilities
5583,Pathlab CARD TXN2927 55118 POS,2783.78,2024-03-11,Healthcare
8305,Bajaj Allianz CARD TXN7355,3034.39,2024-08-21,Insurance
7900,landlord pos txn6552 62848,2099.46,2024-10-23,Rent
931,RELIANCE FRESH CARD TXN9320 26806 IMPS,3358.98,2024-02-22,Groceries
1728,indianoil imps txn8821,3993.83,2024-09-23,Fuel
1543,spencer's neft txn7352 83587 TRANS,977.36,2024-01-16,Groceries
5233,APOLLO PHARMACY UPI TXN3670 72501,2527.43,2024-10-09,Healthcare
7732,Rent Payment NEFT TXN3997 61357,1075.89,2024-01-04,Rent
1915,IOCL PUMP UPI TXN4536 70985,1184.02,2024-03-08,Fuel
1530,Big Bazaar CARD TXN8809 28117 IMPS,1790.87,2024-04-12,Groceries
345,kfc pos txn5006 57614 NEFT,603.29,2024-02-21,Food & Dining
1172,Big Bazaar CARD TXN9632 82389 TRANS,4632.62,2024-07-09,Groceries
4324,airtel card txn9673,3889.64,2024-04-30,Bills & Utilities
6156,OLA UPI TXN6888 UPI,4407.5,2024-07-07,Travel
2429,Flipkart POS TXN3464 NEFT,2198.67,2024-08-15,Shopping
6041,Ola UPI TXN3964 64877 UPI,1358.55,2024-01-28,Travel
4987,1mg POS TXN3569,1672.98,2024-02-09,Healthcare
2259,IOCL PUMP CARD TXN7259,2945.93,2024-06-19,Fuel
9189,upi to friend upi txn5700 88241,2772.99,2024-08-12,Transfers
308,KFC POS TXN9224 45875,1539.16,2024-09-24,Food & Dining
9398,Account Transfer UPI TXN6533 58958,1366.17,2024-04-28,Transfers
1948,INDIANOIL CARD TXN1430 61356 TXN,1588.48,2024-04-13,Fuel
1787,SHELL UPI TXN7810 NEFT,2085.02,2024-06-02,Fuel
3771,bookmyshow pos txn8438,2540.18,2024-10-17,Entertainment
3896,Netflix UPI TXN2767,1240.12,2024-10-04,Entertainment
2116,HP GAS NEFT TXN2982 99484 TRANS,799.74,2024-07-19,Fuel
19,Subway IMPS TXN9695 88646 NEFT,1068.39,2024-07-21,Food & Dining
766,SWIGGY CARD TXN6199,645.1,2024-08-02,Food & Dining
7893,Landlord IMPS TXN3592,2148.99,2024-02-26,Rent
7569,PG FEE NEFT TXN2481 UPI,2891.34,2024-02-02,Rent
3022,Amazon CARD TXN8507 79703,4322.36,2024-06-07,Shopping
3616,Hotstar IMPS TXN4817 NEFT,1734.16,2024-03-14,Entertainment
6253,IRCTC CARD TXN6429,592.81,2024-05-25,Travel
5764,RedBus POS TXN3985 67198,2941.33,2024-06-05,Travel
3401,PVR CINEMAS IMPS TXN9818 35524 NEFT,3025.72,2024-01-24,Entertainment
4931,1MG IMPS TXN3887,734.02,2024-10-11,Healthcare
3073,ZARA UPI TXN2710,4513.46,2024-02-08,Shopping
8370,icici prudential upi txn2041 74699 NEFT,3078.87,2024-06-21,Insurance
4014,PAYTM RECHARGE IMPS TXN2902,2066.62,2024-10-07,Bills & Utilities
4730,PAYTM RECHARGE NEFT TXN8930 90865 AUTH,352.11,2024-08-06,Bills & Utilities
7657,Rent Payment IMPS TXN6966,1492.16,2024-05-25,Rent
5717,REDBUS POS TXN1067,257.74,2024-01-01,Travel
4398,airtel neft txn4754,2926.67,2024-10-20,Bills & Utilities
914,more supermarket neft txn4219,1352.64,2024-08-04,Groceries
1921,IOCL Pump NEFT TXN1945,3821.92,2024-10-17,Fuel
9536,neft transfer neft txn6843 NEFT,1695.6,2024-09-10,Transfers
7362,PG Fee POS TXN4796 TRANS,2199.16,2024-06-20,Rent
6129,air india upi txn1324,1536.82,2024-02-21,Travel
2255,bpcl imps txn3523,2381.25,2024-03-06,Fuel
3729,Hotstar POS TXN3681 44471,901.32,2024-03-16,Entertainment
8047,ICICI PRUDENTIAL POS TXN3110 24916,458.45,2024-08-28,Insurance
9078,Account Transfer NEFT TXN6887 68697,2487.39,2024-04-10,Transfers
9243,Account Transfer IMPS TXN2550,1332.76,2024-08-05,Transfers
2142,HP Gas POS TXN6527 41932,4546.37,2024-01-26,Fuel
5286,medplus card txn4466 UPI,1134.53,2024-03-11,Healthcare
4789,Airtel UPI TXN3140 28450 IMPS,1959.15,2024-07-06,Bills & Utilities
9385,account transfer neft txn9205,4558.6,2024-04-03,Transfers
732,Subway IMPS TXN4482 42107,114.23,2024-01-17,Food & Dining
2606,AJIO IMPS TXN7232,4578.35,2024-06-02,Shopping
6757,COLLEGE FEE POS TXN8974 TRANS,3708.35,2024-08-01,Education
5520,1mg neft txn8779 64697,3379.31,2024-07-07,Healthcare
4920,MedPlus UPI TXN5897 AUTH,3648.84,2024-01-27,Healthcare
1492,RELIANCE FRESH POS TXN1798 57439,3578.71,2024-06-10,Groceries
3078,FLIPKART CARD TXN8064,785.11,2024-04-15,Shopping
788,Zomato POS TXN7476 57376 NEFT,3690.86,2024-09-24,Food & Dining
1415,More Supermarket NEFT TXN8416,384.24,2024-05-21,Groceries
6727,School Fee UPI TXN3926 86656 AUTH,2492.73,2024-08-10,Education
3009,MYNTRA CARD TXN7382 IMPS,4926.32,2024-07-08,Shopping
4534,AIRTEL POS TXN8684 POS,489.09,2024-08-14,Bills & Utilities
838,nature's basket card txn9673 98056 TRANS,4548.18,2024-01-29,Groceries
6624,College Fee NEFT TXN9998 TRANS,362.86,2024-03-22,Education
6079,makemytrip card txn6625 UPI,627.38,2024-04-13,Travel
4211,Airtel CARD TXN2424,1491.87,2024-05-03,Bills & Utilities
8907,ACCOUNT TRANSFER CARD TXN9049,1089.92,2024-07-03,Transfers
6475,SCHOOL FEE CARD TXN5814 NEFT,3400.21,2024-06-27,Education
2295,IOCL Pump POS TXN2412 24514 TXN,4488.48,2024-06-28,Fuel
4190,water bill card txn1679 TRANS,1229.49,2024-03-01,Bills & Utilities
5104,APOLLO PHARMACY UPI TXN7261,4546.69,2024-07-21,Healthcare
2135,SHELL UPI TXN3226 91986 UPI,3373.49,2024-07-11,Fuel
6870,UNACADEMY POS TXN5528,1706.36,2024-07-24,Education
4825,apollo pharmacy neft txn5918 IMPS,4915.97,2024-05-27,Healthcare
2000,HP GAS UPI TXN9380,875.41,2024-05-29,Fuel
6596,BYJUS IMPS TXN5073 87862,579.25,2024-10-21,Education
7147,Udemy NEFT TXN5150 TRANS,1810.31,2024-05-05,Education
8897,imps upi txn8528 23472,2175.16,2024-06-01,Transfers
5668,MakeMyTrip NEFT TXN5793,984.54,2024-05-20,Travel
8251,Bajaj Allianz NEFT TXN4301 56665 TRANS,934.67,2024-06-27,Insurance
3159,amazon card txn8289 30627,2878.02,2024-01-22,Shopping
7398,PG Fee UPI TXN1000 69641,2478.29,2024-09-24,Rent
5975,IRCTC NEFT TXN6511,239.34,2024-07-01,Travel
3137,NYKAA POS TXN3789 62075 IMPS,4505.04,2024-05-19,Shopping
4642,TATA POWER CARD TXN7120 75756,1303.02,2024-02-29,Bills & Utilities
2754,Ajio IMPS TXN3346,3438.02,2024-05-07,Shopping
8440,LIC CARD TXN8263 35013 POS,906.53,2024-04-17,Insurance
477,STARBUCKS NEFT TXN3112 TRANS,3372.68,2024-08-15,Food & Dining
5226,CureFit UPI TXN5075 58298,3121.0,2024-03-14,Healthcare
4224,airtel card txn5528,1364.64,2024-09-08,Bills & Utilities
2345,HP Gas NEFT TXN3571,490.97,2024-06-06,Fuel
1431,spencer's neft txn8204 34614,2457.61,2024-05-11,Groceries
9505,upi to friend imps txn4366 97630,4369.74,2024-08-20,Transfers
5388,CUREFIT UPI TXN5638,400.53,2024-09-08,Healthcare
3958,PVR CINEMAS CARD TXN8577 93398,2401.65,2024-02-02,Entertainment
6851,COLLEGE FEE NEFT TXN3831 18218,4987.0,2024-01-22,Education
4912,CUREFIT NEFT TXN8826 TRANS,2409.73,2024-08-14,Healthcare
2184,HP GAS POS TXN1928 UPI,1190.56,2024-06-02,Fuel
5536,curefit card txn7428 10649 AUTH,2993.14,2024-07-16,Healthcare
7219,Flat Rent POS TXN4085 56250,4120.02,2024-05-09,Rent
6244,INDIGO CARD TXN8976 IMPS,1168.23,2024-08-17,Travel
1608,HP GAS NEFT TXN9359,1444.26,2024-10-04,Fuel
8752,HDFC Life IMPS TXN8260 57760,232.46,2024-05-03,Insurance
5087,CUREFIT UPI TXN1070 32789 NEFT,2035.98,2024-01-29,Healthcare
9388,MONEY SENT POS TXN5916 19388,458.7,2024-07-01,Transfers
5538,curefit upi txn9637 UPI,2244.03,2024-04-24,Healthcare
2197,IndianOil IMPS TXN4256 93241,3138.88,2024-05-02,Fuel
6317,UBER NEFT TXN3954 75586,2337.69,2024-08-01,Travel
1775,SHELL UPI TXN2755 65576,2281.35,2024-03-11,Fuel
5055,Fortis Hospital IMPS TXN1276 93179,3023.3,2024-09-24,Healthcare
4665,BSNL Bill IMPS TXN7123 40179,1337.03,2024-08-11,Bills & Utilities
6777,School Fee UPI TXN8346 64861 IMPS,3659.02,2024-02-01,Education
9562,Account Transfer UPI TXN1326,1043.05,2024-04-23,Transfers
4418,bsnl bill upi txn1739,4284.67,2024-09-29,Bills & Utilities
6157,AIR INDIA NEFT TXN9080 22202 UPI,3915.56,2024-05-28,Travel
2920,myntra upi txn5995 TRANS,2212.6,2024-09-24,Shopping
4988,fortis hospital imps txn1251 53215,2429.55,2024-08-27,Healthcare
5872,IndiGo IMPS TXN1357,1335.67,2024-03-21,Travel
3814,netflixx pos txn2309 upi,693.31,2024-02-07,Entertainment
6387,REDBUS IMPS TXN3563 IMPS,906.72,2024-01-04,Travel
5788,Ola CARD TXN2532,1211.55,2024-06-15,Travel
7384,Landlord POS TXN3583,929.12,2024-06-08,Rent
4953,curefit upi txn1966 NEFT,1092.15,2024-05-05,Healthcare
4757,PAYTM RECHARGE IMPS TXN6583 AUTH,210.78,2024-10-11,Bills & Utilities
9271,imps upi txn2492 28781 UPI,2286.92,2024-01-29,Transfers
381,cafe cofe day neft txn8164,3963.58,2024-10-05,Food & Dining
9371,ACCOUNT TRANSFER NEFT TXN5782,4692.96,2024-03-29,Transfers
8213,ICICI PRUDENTIAL UPI TXN9990 55461 UPI,2278.68,2024-07-27,Insurance
4395,bsnl bill imps txn9735,3640.45,2024-08-28,Bills & Utilities
2357,Shell IMPS TXN8416 POS,2047.8,2024-06-14,Fuel
4531,airtel neft txn5382,3021.12,2024-08-22,Bills & Utilities
3638,Hotstar CARD TXN8324 57853 NEFT,1595.82,2024-03-22,Entertainment
5728,AIR INDIA POS TXN7457 38189 IMPS,901.17,2024-02-03,Travel
2067,IndianOil POS TXN3493,4668.02,2024-05-26,Fuel
2889,ZARA NEFT TXN4873 NEFT,4633.23,2024-03-13,Shopping
3344,PVR Cinemas IMPS TXN8816 AUTH,816.46,2024-04-22,Entertainment
1693,hp gas neft txn8019 29007,2885.51,2024-10-20,Fuel
2759,ZARA IMPS TXN9813 NEFT,4912.03,2024-04-26,Shopping
3526,Spotify UPI TXN7956,4053.54,2024-10-13,Entertainment
7022,coursera imps txn6282,3211.54,2024-06-21,Education
5584,FORTIS HOSPITAL POS TXN1020 UPI,3150.34,2024-06-21,Healthcare
8977,neft transfer neft txn3273 TXN,1541.4,2024-01-23,Transfers
3425,SPOTIFY CARD TXN5639,4498.55,2024-06-14,Entertainment
3967,spotify card txn7053,2774.17,2024-10-26,Entertainment
8608,ICICI Prudential IMPS TXN5762 26382,1267.18,2024-07-09,Insurance
6897,Coursera NEFT TXN4955 18076,568.15,2024-07-29,Education
2691,AJIO POS TXN2080,2857.19,2024-07-20,Shopping
7868,flat rent imps txn3700 48112 AUTH,4837.71,2024-01-04,Rent
5140,Fortis Hospital CARD TXN8169 24565 IMPS,1382.9,2024-02-27,Healthcare
6237,AIR INDIA CARD TXN3721,702.8,2024-03-19,Travel
3361,BookMyShow CARD TXN1257 NEFT,4034.68,2024-08-31,Entertainment
8155,PolicyBazaar CARD TXN7385 25965,472.78,2024-08-21,Insurance
9495,IMPS POS TXN3484 POS,1823.14,2024-09-22,Transfers
2478,Amazon POS TXN4308 44760 UPI,3963.87,2024-06-28,Shopping
4326,airtel imps txn3466 17077,2924.28,2024-05-17,Bills & Utilities
8321,icici prudential card txn5553 28776 TRANS,3502.23,2024-08-23,Insurance
3488,PVR Cinemas UPI TXN4630 AUTH,4999.01,2024-07-28,Entertainment
3060,Ajio UPI TXN8141 14937,4686.28,2024-05-27,Shopping
5287,Fortis Hospital IMPS TXN3716,1642.12,2024-07-27,Healthcare
5409,CUREFIT CARD TXN9233 91038 POS,2137.05,2024-01-30,Healthcare
7237,Flat Rent POS TXN5447,1286.02,2024-01-22,Rent
7959,rent payment card txn2329,641.02,2024-05-28,Rent
8807,money sent card txn1449 86623 AUTH,4358.16,2024-04-16,Transfers
6829,SCHOOL FEE CARD TXN3634 72833,260.98,2024-06-28,Education
9395,upi to friend pos txn1383,3246.15,2024-01-01,Transfers
2092,shell upi txn4916 TXN,4745.91,2024-01-07,Fuel
1210,reliance fresh imps txn5546 46155,811.08,2024-07-22,Groceries
1699,Shell POS TXN2060 33787,2555.47,2024-03-17,Fuel
8992,ACCOUNT TRANSFER UPI TXN2358 98701,1418.78,2024-06-12,Transfers
893,big bazaar pos txn5689 37350,3343.79,2024-06-14,Groceries
1411,nature's basket pos txn2668,2679.43,2024-06-20,Groceries
7051,school fee upi txn8123 16607 TRANS,1755.38,2024-10-24,Education
8963,UPI TO FRIEND IMPS TXN3327 58074 AUTH,3034.22,2024-01-28,Transfers
435,ZOMATO CARD TXN6756 IMPS,2072.55,2024-08-02,Food & Dining
2100,iocl pump card txn1501 74620,4698.91,2024-10-24,Fuel
2878,MYNTRA POS TXN2042 IMPS,211.37,2024-07-27,Shopping
6318,ola pos txn7545 86613 UPI,380.59,2024-05-31,Travel
4581,electricity board imps txn8427 TRANS,349.46,2024-05-22,Bills & Utilities
7225,RENT PAYMENT UPI TXN8293 17070,1281.3,2024-08-14,Rent
6228,Ola NEFT TXN6564 13378,4126.45,2024-02-09,Travel
5598,pathlab upi txn8304,828.33,2024-02-05,Healthcare
2133,IndianOil CARD TXN5100 19271 AUTH,4521.88,2024-07-03,Fuel
676,dominos neft txn3890,3144.99,2024-10-25,Food & Dining
9473,Money Sent UPI TXN6972 44244,361.7,2024-09-25,Transfers
2593,NYKAA UPI TXN4903,2268.51,2024-05-31,Shopping
2431,Amazon CARD TXN6941 78644,206.88,2024-07-19,Shopping
569,SUBWAY IMPS TXN1881 39057 AUTH,713.28,2024-10-07,Food & Dining
7115,Unacademy UPI TXN5211,150.65,2024-09-11,Education
2548,ZARA IMPS TXN3717 NEFT,3319.92,2024-01-20,Shopping
5360,Fortis Hospital UPI TXN3086,602.6,2024-05-30,Healthcare
2937,Ajio IMPS TXN9939 TRANS,1040.6,2024-07-05,Shopping
7801,Rent Payment IMPS TXN5860 86916,4118.02,2024-02-21,Rent
491,SUBWAY IMPS TXN3610 POS,2320.78,2024-01-04,Food & Dining
52,SWIGGY NEFT TXN4416 78723,2626.32,2024-08-08,Food & Dining
8399,ICICI Prudential POS TXN6206 NEFT,3231.41,2024-04-10,Insurance
892,DMART IMPS TXN7594 67150 NEFT,3251.32,2024-03-23,Groceries
1069,More Supermarket UPI TXN2900 92583,2380.28,2024-04-22,Groceries
1747,BPCL IMPS TXN6737 37062,643.71,2024-10-24,Fuel
8353,Bajaj Allianz CARD TXN3915 91584,329.67,2024-05-20,Insurance
8365,Bajaj Allianz CARD TXN9892 26740 IMPS,2359.24,2024-01-17,Insurance
5751,IRCTC POS TXN6542,833.0,2024-08-14,Travel
8248,BAJAJ ALLIANZ IMPS TXN7507 IMPS,2631.42,2024-02-06,Insurance
8708,LIC POS TXN7655 76875 NEFT,157.31,2024-05-18,Insurance
2553,ZARA UPI TXN4556 91146,4696.89,2024-06-02,Shopping
6265,makemytrip neft txn3976 NEFT,3575.14,2024-04-11,Travel
4189,Water Bill UPI TXN8662,1198.49,2024-03-23,Bills & Utilities
3993,HOTSTAR POS TXN5587,1751.41,2024-07-23,Entertainment
5679,UBER IMPS TXN1815 UPI,3856.35,2024-10-22,Travel
7229,FLAT RENT NEFT TXN4968 AUTH,2266.8,2024-05-16,Rent
5577,CUREFIT IMPS TXN9681 IMPS,1999.01,2024-04-12,Healthcare
360,CAFE COFFEE DAY POS TXN9233,2477.71,2024-04-16,Food & Dining
8882,IMPS IMPS TXN9673 53479 TXN,2817.73,2024-09-28,Transfers
4151,bsnl bill pos txn1858 42081 TXN,3294.81,2024-05-06,Bills & Utilities
4508,tata power imps txn5912 79345,4587.69,2024-02-24,Bills & Utilities
7221,PG Fee UPI TXN9005 46279,379.64,2024-04-19,Rent
6038,UBER CARD TXN5015 27907,694.43,2024-10-07,Travel
6028,redbus neft txn7062 53507,1668.88,2024-05-25,Travel
7212,RENT PAYMENT NEFT TXN5736 97894 TXN,2907.37,2024-03-02,Rent
5256,Apollo Pharmacy CARD TXN7670 UPI,1176.25,2024-08-22,Healthcare
8626,LIC NEFT TXN5204 65338 UPI,2727.7,2024-09-11,Insurance
3136,ZARA UPI TXN6289,4418.93,2024-03-05,Shopping
3419,Netflix IMPS TXN4407 14883,1028.52,2024-08-25,Entertainment
8385,Bajaj Allianz UPI TXN8147,1541.46,2024-09-24,Insurance
7973,Rent Payment NEFT TXN5452 92938 NEFT,2154.78,2024-03-12,Rent
8414,ICICI PRUDENTIAL IMPS TXN9453 24121,4770.01,2024-01-17,Insurance
3413,BOOKMYSHOW IMPS TXN3411 62842 IMPS,2708.3,2024-04-03,Entertainment
6194,MAKEMYTRIP NEFT TXN4283,2961.98,2024-05-20,Travel
6927,SCHOOL FEE POS TXN7547 61310,3481.9,2024-10-19,Education
5913,redbus imps txn6066 41699 NEFT,3417.11,2024-03-28,Travel
3084,NYKAA IMPS TXN5463,2307.01,2024-10-20,Shopping
1364,MORE SUPERMARKET IMPS TXN9099 22541,72.47,2024-07-09,Groceries
3740,netflix upi txn8219 24204,385.41,2024-06-09,Entertainment
9158,NEFT Transfer CARD TXN2370 24829,1355.92,2024-07-04,Transfers
3070,Nykaa IMPS TXN6008 36448 TRANS,4975.83,2024-08-08,Shopping
8624,ICICI Prudential POS TXN5985 18093,185.99,2024-09-15,Insurance
1652,hp gas upi txn7587 57247,4789.91,2024-09-21,Fuel
4759,airtel imps txn6292,2862.71,2024-08-15,Bills & Utilities
1531,Big Bazaar IMPS TXN1913 AUTH,3371.85,2024-02-09,Groceries
9177,NEFT TRANSFER NEFT TXN8716,3491.74,2024-06-25,Transfers
7184,COLLEGE FEE CARD TXN1211 AUTH,4205.78,2024-08-11,Education
757,SWIGGY CARD TXN5006,4168.57,2024-05-17,Food & Dining
1443,Reliance Fresh CARD TXN4388 41269,442.44,2024-03-23,Groceries
